year,track,driver,grid,position,points,driver_avg_position,driver_avg_points,driver_recent_form,track_avg_pos_change,driver_track_avg
2019,Monaco,George Russell,19.0,15.0,0.0,15.2,0.0,15.666666666666666,0.7619047619047619,15.2
2019,Monaco,Lance Stroll,17.0,16.0,0.0,12.6,0.4,11.0,0.7619047619047619,17.0
2019,Monaco,Kimi Raikkönen,14.0,17.0,0.0,10.8,2.0,12.166666666666666,0.7619047619047619,4.0
2019,Monaco,Robert Kubica,20.0,18.0,0.0,17.2,0.0,17.5,0.7619047619047619,17.2
2019,Monaco,Antonio Giovinazzi,18.0,19.0,0.0,13.6,0.4,13.166666666666666,0.7619047619047619,13.6
2019,Russia,Lewis Hamilton,2.0,1.0,26.0,1.8,21.4,1.3333333333333333,0.9,1.0
2019,Russia,Valtteri Bottas,4.0,2.0,18.0,3.4,15.4,2.6666666666666665,0.9,2.0
2019,Russia,Charles Leclerc,1.0,3.0,15.0,3.6,14.6,4.166666666666667,0.9,7.0
2019,Russia,Max Verstappen,9.0,4.0,12.0,5.0,10.6,5.333333333333333,0.9,5.0
2019,Russia,Alexander Albon,20.0,5.0,10.0,6.6,7.0,6.333333333333333,0.9,6.6
2019,Russia,Carlos Sainz,5.0,6.0,8.0,7.0,7.2,8.166666666666666,0.9,17.0
2019,Russia,Sergio Perez,11.0,7.0,6.0,9.0,3.2,9.666666666666666,0.9,10.0
2019,Russia,Lando Norris,7.0,8.0,4.0,10.4,0.6,10.833333333333334,0.9,10.4
2019,Russia,Kevin Magnussen,13.0,9.0,2.0,13.0,0.8,14.5,0.9,8.0
2019,Russia,Nico Hulkenberg,6.0,10.0,1.0,10.0,2.4,10.666666666666666,0.9,12.0
2019,Russia,Lance Stroll,14.0,11.0,0.0,13.2,0.4,13.5,0.9,15.0
2019,Russia,Daniil Kvyat,19.0,12.0,0.0,10.4,1.8,8.833333333333334,0.9,10.4
2019,Russia,Kimi Raikkönen,15.0,13.0,0.0,11.8,2.0,15.0,0.9,4.0
2019,Russia,Pierre Gasly,16.0,14.0,0.0,7.6,5.4,6.666666666666667,0.9,7.6
2019,Russia,Antonio Giovinazzi,12.0,15.0,0.0,14.8,0.4,16.5,0.9,14.8
2019,Singapore,Sebastian Vettel,3.0,1.0,25.0,4.4,13.8,2.0,0.6571428571428571,3.0
2019,Singapore,Charles Leclerc,1.0,2.0,18.0,3.6,14.6,3.8333333333333335,0.6571428571428571,9.0
2019,Singapore,Max Verstappen,4.0,3.0,15.0,4.8,11.0,4.333333333333333,0.6571428571428571,2.0
2019,Singapore,Lewis Hamilton,2.0,4.0,12.0,1.8,21.6,1.0,0.6571428571428571,1.0
2019,Singapore,Valtteri Bottas,5.0,5.0,10.0,2.2,18.2,2.5,0.6571428571428571,4.0
2019,Singapore,Alexander Albon,6.0,6.0,8.0,5.6,8.8,6.0,0.6571428571428571,5.6
2019,Singapore,Lando Norris,9.0,7.0,6.0,9.8,1.4,9.5,0.6571428571428571,9.8
2019,Singapore,Pierre Gasly,11.0,8.0,4.0,9.2,3.8,10.166666666666666,0.6571428571428571,13.0
2019,Singapore,Nico Hulkenberg,8.0,9.0,2.0,10.0,2.4,11.0,0.6571428571428571,10.0
2019,Singapore,Antonio Giovinazzi,10.0,10.0,1.0,14.2,0.4,16.166666666666668,0.6571428571428571,14.2
2019,Singapore,Romain Grosjean,17.0,11.0,0.0,12.6,1.4,12.833333333333334,0.6571428571428571,15.0
2019,Singapore,Carlos Sainz,7.0,12.0,0.0,7.0,7.2,7.166666666666667,0.6571428571428571,8.0
2019,Singapore,Lance Stroll,16.0,13.0,0.0,12.0,0.4,12.833333333333334,0.6571428571428571,14.0
2019,Singapore,Daniel Ricciardo,20.0,14.0,0.0,8.4,4.8,7.833333333333333,0.6571428571428571,6.0
2019,Singapore,Daniil Kvyat,14.0,15.0,0.0,11.0,1.4,10.166666666666666,0.6571428571428571,11.0
2019,Singapore,Robert Kubica,19.0,16.0,0.0,17.8,0.0,17.833333333333332,0.6571428571428571,17.8
2019,Singapore,Kevin Magnussen,13.0,17.0,0.0,13.2,0.4,11.666666666666666,0.6571428571428571,18.0
2019,Spain,Lewis Hamilton,2.0,1.0,26.0,2.0,20.8,2.5,0.7586206896551724,1.0
2019,Spain,Valtteri Bottas,1.0,2.0,18.0,2.8,16.6,3.6666666666666665,0.7586206896551724,2.0
2019,Spain,Max Verstappen,4.0,3.0,15.0,5.0,10.2,3.5,0.7586206896551724,3.0
2019,Spain,Sebastian Vettel,3.0,4.0,12.0,4.0,15.8,1.5,0.7586206896551724,4.0
2019,Spain,Charles Leclerc,5.0,5.0,10.0,3.2,15.8,2.6666666666666665,0.7586206896551724,10.0
2019,Spain,Pierre Gasly,6.0,6.0,8.0,8.6,4.6,9.5,0.7586206896551724,8.6
2019,Spain,Kevin Magnussen,8.0,7.0,6.0,14.0,0.4,13.833333333333334,0.7586206896551724,6.0
2019,Spain,Carlos Sainz,12.0,8.0,4.0,8.4,5.2,9.0,0.7586206896551724,7.0
2019,Spain,Daniil Kvyat,9.0,9.0,2.0,11.0,1.4,12.666666666666666,0.7586206896551724,11.0
2019,Spain,Romain Grosjean,7.0,10.0,1.0,13.4,0.2,11.666666666666666,0.7586206896551724,13.4
2019,Spain,Alexander Albon,11.0,11.0,0.0,5.6,8.8,6.0,0.7586206896551724,5.6
2019,Spain,Daniel Ricciardo,13.0,12.0,0.0,9.8,3.6,11.333333333333334,0.7586206896551724,5.0
2019,Spain,Nico Hulkenberg,20.0,13.0,0.0,9.4,2.8,10.0,0.7586206896551724,9.4
2019,Spain,Kimi Raikkönen,14.0,14.0,0.0,12.8,1.2,14.166666666666666,0.7586206896551724,12.8
2019,Spain,Sergio Perez,15.0,15.0,0.0,8.2,4.4,8.666666666666666,0.7586206896551724,9.0
2019,Spain,Antonio Giovinazzi,18.0,16.0,0.0,14.4,0.2,13.166666666666666,0.7586206896551724,14.4
2019,Spain,George Russell,19.0,17.0,0.0,15.4,0.0,15.5,0.7586206896551724,15.4
2019,Spain,Robert Kubica,17.0,18.0,0.0,17.2,0.0,17.0,0.7586206896551724,17.2
2019,United States,Valtteri Bottas,1.0,1.0,25.0,3.0,15.2,3.0,1.6554621848739495,5.0
2019,United States,Lewis Hamilton,5.0,2.0,18.0,1.6,22.8,2.0,1.6554621848739495,3.0
2019,United States,Max Verstappen,3.0,3.0,15.0,4.0,12.4,3.1666666666666665,1.6554621848739495,2.0
2019,United States,Charles Leclerc,4.0,4.0,13.0,4.0,12.8,3.6666666666666665,1.6554621848739495,4.0
2019,United States,Alexander Albon,6.0,5.0,10.0,7.0,6.4,8.333333333333334,1.6554621848739495,7.0
2019,United States,Daniel Ricciardo,9.0,6.0,8.0,9.4,3.6,12.166666666666666,1.6554621848739495,9.4
2019,United States,Lando Norris,8.0,7.0,6.0,9.4,2.2,8.0,1.6554621848739495,9.4
2019,United States,Carlos Sainz,7.0,8.0,4.0,9.0,4.0,9.0,1.6554621848739495,7.0
2019,United States,Nico Hulkenberg,11.0,9.0,2.0,11.0,0.8,11.166666666666666,1.6554621848739495,6.0
2019,United States,Sergio Perez,20.0,10.0,1.0,9.8,3.2,11.833333333333334,1.6554621848739495,8.0
2019,United States,Kimi Raikkönen,17.0,11.0,0.0,14.2,0.0,14.166666666666666,1.6554621848739495,1.0
2019,United States,Daniil Kvyat,13.0,12.0,0.0,10.8,1.6,11.5,1.6554621848739495,10.8
2019,United States,Lance Stroll,14.0,13.0,0.0,12.2,0.4,12.833333333333334,1.6554621848739495,14.0
2019,United States,Antonio Giovinazzi,16.0,14.0,0.0,14.8,0.2,13.833333333333334,1.6554621848739495,14.8
2019,United States,Romain Grosjean,15.0,15.0,0.0,12.2,0.4,10.333333333333334,1.6554621848739495,12.2
2019,United States,Pierre Gasly,10.0,16.0,0.0,8.4,5.0,8.0,1.6554621848739495,12.0
2019,United States,George Russell,18.0,17.0,0.0,15.6,0.0,16.166666666666668,1.6554621848739495,15.6
2019,United States,Kevin Magnussen,12.0,18.0,0.0,12.4,1.6,10.666666666666666,1.6554621848739495,12.4
2020,70th Anniversary,Max Verstappen,4.0,1.0,25.0,3.4,13.8,3.0,0.15789473684210525,3.4
2020,70th Anniversary,Lewis Hamilton,2.0,2.0,19.0,1.8,21.4,2.0,0.15789473684210525,1.8
2020,70th Anniversary,Valtteri Bottas,1.0,3.0,15.0,2.6,17.2,2.0,0.15789473684210525,2.6
2020,70th Anniversary,Charles Leclerc,8.0,4.0,12.0,3.6,13.8,4.0,0.15789473684210525,3.6
2020,70th Anniversary,Alexander Albon,9.0,5.0,10.0,7.0,6.4,7.166666666666667,0.15789473684210525,7.0
2020,70th Anniversary,Lance Stroll,6.0,6.0,8.0,13.0,0.0,12.666666666666666,0.15789473684210525,13.0
2020,70th Anniversary,Nico Hulkenberg,3.0,7.0,6.0,10.8,1.0,10.333333333333334,0.15789473684210525,10.8
2020,70th Anniversary,Esteban Ocon,14.0,8.0,4.0,8.2,4.0,8.333333333333334,0.15789473684210525,8.2
2020,70th Anniversary,Lando Norris,10.0,9.0,2.0,8.8,3.2,7.166666666666667,0.15789473684210525,8.8
2020,70th Anniversary,Daniil Kvyat,16.0,10.0,1.0,11.0,1.6,11.5,0.15789473684210525,11.0
2020,70th Anniversary,Pierre Gasly,7.0,11.0,0.0,9.8,4.6,11.333333333333334,0.15789473684210525,9.8
2020,70th Anniversary,Sebastian Vettel,11.0,12.0,0.0,2.2,18.2,2.6666666666666665,0.15789473684210525,2.2
2020,70th Anniversary,Carlos Sainz,12.0,13.0,0.0,8.0,4.8,8.666666666666666,0.15789473684210525,8.0
2020,70th Anniversary,Daniel Ricciardo,5.0,14.0,0.0,9.8,2.8,9.333333333333334,0.15789473684210525,9.8
2020,70th Anniversary,Kimi Raikkönen,20.0,15.0,0.0,13.4,0.0,12.333333333333334,0.15789473684210525,13.4
2020,70th Anniversary,Romain Grosjean,13.0,16.0,0.0,12.6,0.4,12.666666666666666,0.15789473684210525,12.6
2020,70th Anniversary,Antonio Giovinazzi,19.0,17.0,0.0,14.8,0.2,14.0,0.15789473684210525,14.8
2020,70th Anniversary,George Russell,15.0,18.0,0.0,16.2,0.0,16.666666666666668,0.15789473684210525,16.2
2020,70th Anniversary,Nicholas Latifi,18.0,19.0,0.0,15.431372549019608,0.17647058823529413,15.431372549019608,0.15789473684210525,15.431372549019608
2020,Abu Dhabi,Max Verstappen,1.0,1.0,25.0,2.8,16.4,2.0,0.6451612903225806,2.5
2020,Abu Dhabi,Valtteri Bottas,2.0,2.0,18.0,2.6,17.2,2.1666666666666665,0.6451612903225806,4.5
2020,Abu Dhabi,Lewis Hamilton,3.0,3.0,15.0,2.0,20.2,1.8333333333333333,0.6451612903225806,1.0
2020,Abu Dhabi,Alexander Albon,5.0,4.0,12.0,6.4,7.6,6.0,0.6451612903225806,6.0
2020,Abu Dhabi,Lando Norris,4.0,5.0,10.0,8.4,3.6,8.0,0.6451612903225806,8.0
2020,Abu Dhabi,Carlos Sainz,6.0,6.0,8.0,9.4,3.2,10.5,0.6451612903225806,8.0
2020,Abu Dhabi,Daniel Ricciardo,11.0,7.0,7.0,11.0,2.0,11.0,0.6451612903225806,7.5
2020,Abu Dhabi,Pierre Gasly,9.0,8.0,4.0,11.0,2.4,11.833333333333334,0.6451612903225806,18.0
2020,Abu Dhabi,Esteban Ocon,10.0,9.0,2.0,8.6,3.2,8.0,0.6451612903225806,8.6
2020,Abu Dhabi,Lance Stroll,8.0,10.0,1.0,11.8,1.6,9.5,0.6451612903225806,13.0
2020,Abu Dhabi,Daniil Kvyat,7.0,11.0,0.0,11.6,0.6,10.5,0.6451612903225806,9.0
2020,Abu Dhabi,Kimi Raikkönen,15.0,12.0,0.0,14.0,0.0,13.5,0.6451612903225806,13.0
2020,Abu Dhabi,Charles Leclerc,12.0,13.0,0.0,3.6,13.6,4.166666666666667,0.6451612903225806,5.0
2020,Abu Dhabi,Sebastian Vettel,13.0,14.0,0.0,4.2,14.6,7.5,0.6451612903225806,3.5
2020,Abu Dhabi,George Russell,16.0,15.0,0.0,16.6,0.0,17.5,0.6451612903225806,17.0
2020,Abu Dhabi,Antonio Giovinazzi,14.0,16.0,0.0,14.4,0.2,15.833333333333334,0.6451612903225806,16.0
2020,Abu Dhabi,Nicholas Latifi,18.0,17.0,0.0,19.0,0.0,19.0,0.6451612903225806,19.0
2020,Abu Dhabi,Kevin Magnussen,20.0,18.0,0.0,13.0,1.6,14.166666666666666,0.6451612903225806,12.0
2020,Abu Dhabi,Pietro Fittipaldi,17.0,19.0,0.0,18.0,0.0,18.0,0.6451612903225806,18.0
2020,Austria,Valtteri Bottas,1.0,1.0,25.0,2.6,17.2,2.1666666666666665,1.1223021582733812,3.0
2020,Austria,Charles Leclerc,7.0,2.0,18.0,5.6,10.6,8.5,1.1223021582733812,5.5
2020,Austria,Lando Norris,3.0,3.0,16.0,7.2,5.6,6.666666666666667,1.1223021582733812,6.0
2020,Austria,Lewis Hamilton,5.0,4.0,12.0,2.4,18.0,2.5,1.1223021582733812,5.0
2020,Austria,Carlos Sainz,8.0,5.0,10.0,9.4,3.2,8.666666666666666,1.1223021582733812,10.0
2020,Austria,Sergio Perez,6.0,6.0,8.0,10.2,2.6,11.166666666666666,1.1223021582733812,9.0
2020,Austria,Pierre Gasly,12.0,7.0,6.0,9.8,3.2,10.333333333333334,1.1223021582733812,9.0
2020,Austria,Esteban Ocon,14.0,8.0,4.0,8.6,3.2,8.666666666666666,1.1223021582733812,6.0
2020,Austria,Antonio Giovinazzi,18.0,9.0,2.0,14.6,0.2,16.0,1.1223021582733812,10.0
2020,Austria,Sebastian Vettel,11.0,10.0,1.0,6.6,11.0,11.666666666666666,1.1223021582733812,3.5
2020,Austria,Nicholas Latifi,20.0,11.0,0.0,18.0,0.0,17.666666666666668,1.1223021582733812,18.0
2020,Austria,Daniil Kvyat,13.0,12.0,0.0,11.4,0.6,10.833333333333334,1.1223021582733812,17.0
2020,Austria,Alexander Albon,4.0,13.0,0.0,6.2,8.0,4.5,1.1223021582733812,15.0
2020,Bahrain,Lewis Hamilton,1.0,1.0,25.0,2.4,18.0,3.3333333333333335,0.7876712328767124,2.0
2020,Bahrain,Max Verstappen,3.0,2.0,19.0,2.2,19.0,1.3333333333333333,0.7876712328767124,4.0
2020,Bahrain,Alexander Albon,4.0,3.0,15.0,7.6,6.4,8.666666666666666,0.7876712328767124,9.0
2020,Bahrain,Lando Norris,9.0,4.0,12.0,6.2,8.0,4.666666666666667,0.7876712328767124,6.0
2020,Bahrain,Carlos Sainz,15.0,5.0,10.0,8.0,5.2,6.666666666666667,0.7876712328767124,15.0
2020,Bahrain,Pierre Gasly,8.0,6.0,8.0,9.6,3.6,8.0,0.7876712328767124,6.0
2020,Bahrain,Daniel Ricciardo,6.0,7.0,6.0,10.6,3.0,9.166666666666666,0.7876712328767124,18.0
2020,Bahrain,Valtteri Bottas,2.0,8.0,4.0,1.8,20.2,1.6666666666666667,0.7876712328767124,2.0
2020,Bahrain,Esteban Ocon,7.0,9.0,2.0,8.0,4.0,8.333333333333334,0.7876712328767124,10.0
2020,Bahrain,Charles Leclerc,12.0,10.0,1.0,5.6,10.6,6.0,0.7876712328767124,7.5
2020,Bahrain,Daniil Kvyat,10.0,11.0,0.0,10.8,0.6,11.333333333333334,0.7876712328767124,12.0
2020,Bahrain,George Russell,14.0,12.0,0.0,16.4,0.0,16.333333333333332,0.7876712328767124,15.0
2020,Bahrain,Sebastian Vettel,11.0,13.0,0.0,8.2,7.6,11.666666666666666,0.7876712328767124,3.0
2020,Bahrain,Nicholas Latifi,20.0,14.0,0.0,15.666666666666666,0.0,14.333333333333334,0.7876712328767124,15.666666666666666
2020,Bahrain,Kimi Raikkönen,17.0,15.0,0.0,13.0,0.0,12.833333333333334,0.7876712328767124,7.0
2020,Bahrain,Antonio Giovinazzi,16.0,16.0,0.0,14.4,0.4,12.666666666666666,0.7876712328767124,11.0
2020,Bahrain,Kevin Magnussen,18.0,17.0,0.0,13.8,1.6,16.166666666666668,0.7876712328767124,9.0
2020,Bahrain,Sergio Perez,5.0,18.0,0.0,10.0,3.0,8.833333333333334,0.7876712328767124,13.0
2020,Belgium,Lewis Hamilton,1.0,1.0,25.0,2.4,17.8,2.3333333333333335,0.9305555555555556,2.0
2020,Belgium,Valtteri Bottas,2.0,2.0,18.0,3.0,17.4,4.666666666666667,0.9305555555555556,3.5
2020,Belgium,Max Verstappen,3.0,3.0,15.0,2.0,19.8,1.5,0.9305555555555556,3.0
2020,Belgium,Daniel Ricciardo,4.0,4.0,13.0,9.2,4.2,8.166666666666666,0.9305555555555556,14.0
2020,Belgium,Esteban Ocon,6.0,5.0,10.0,8.6,2.8,8.666666666666666,0.9305555555555556,6.0
2020,Belgium,Alexander Albon,5.0,6.0,8.0,6.0,9.4,6.5,0.9305555555555556,5.0
2020,Belgium,Lando Norris,10.0,7.0,6.0,5.6,9.2,3.8333333333333335,0.9305555555555556,11.0
2020,Belgium,Pierre Gasly,12.0,8.0,4.0,9.6,3.6,6.666666666666667,0.9305555555555556,9.0
2020,Belgium,Lance Stroll,9.0,9.0,2.0,10.6,1.8,9.166666666666666,0.9305555555555556,11.5
2020,Belgium,Sergio Perez,8.0,10.0,1.0,11.2,3.0,12.666666666666666,0.9305555555555556,5.5
2020,Belgium,Daniil Kvyat,11.0,11.0,0.0,11.2,0.2,11.333333333333334,0.9305555555555556,7.0
2020,Belgium,Kimi Raikkönen,16.0,12.0,0.0,13.4,0.0,14.0,0.9305555555555556,16.0
2020,Belgium,Sebastian Vettel,14.0,13.0,0.0,10.6,2.6,12.166666666666666,0.9305555555555556,2.5
2020,Belgium,Charles Leclerc,13.0,14.0,0.0,6.6,8.8,7.833333333333333,0.9305555555555556,1.0
2020,Belgium,Romain Grosjean,17.0,15.0,0.0,12.4,0.4,14.666666666666666,0.9305555555555556,10.0
2020,Belgium,Nicholas Latifi,19.0,16.0,0.0,15.25,0.0,13.5,0.9305555555555556,15.25
2020,Belgium,Kevin Magnussen,20.0,17.0,0.0,15.4,1.2,17.5,0.9305555555555556,10.0
2020,Eifel,Lewis Hamilton,2.0,1.0,25.0,2.2,19.2,1.5,3.466666666666667,2.2
2020,Eifel,Max Verstappen,3.0,2.0,19.0,2.0,19.8,2.3333333333333335,3.466666666666667,2.0
2020,Eifel,Daniel Ricciardo,6.0,3.0,15.0,7.6,6.8,5.5,3.466666666666667,7.6
2020,Eifel,Sergio Perez,9.0,4.0,12.0,11.8,2.0,12.0,3.466666666666667,11.8
2020,Eifel,Carlos Sainz,10.0,5.0,10.0,7.4,6.4,5.166666666666667,3.466666666666667,7.4
2020,Eifel,Pierre Gasly,12.0,6.0,8.0,8.0,4.4,7.166666666666667,3.466666666666667,8.0
2020,Eifel,Charles Leclerc,4.0,7.0,6.0,8.6,6.2,10.666666666666666,3.466666666666667,8.6
2020,Eifel,Nico Hulkenberg,20.0,8.0,4.0,9.6,2.2,8.666666666666666,3.466666666666667,9.6
2020,Eifel,Romain Grosjean,16.0,9.0,2.0,13.4,0.2,15.333333333333334,3.466666666666667,13.4
2020,Eifel,Antonio Giovinazzi,14.0,10.0,1.0,14.4,0.4,13.666666666666666,3.466666666666667,14.4
2020,Eifel,Sebastian Vettel,11.0,11.0,0.0,12.4,0.2,12.5,3.466666666666667,12.4
2020,Eifel,Kimi Raikkönen,19.0,12.0,0.0,13.0,0.0,13.0,3.466666666666667,13.0
2020,Eifel,Kevin Magnussen,15.0,13.0,0.0,15.4,1.2,17.166666666666668,3.466666666666667,15.4
2020,Eifel,Nicholas Latifi,18.0,14.0,0.0,15.4,0.0,14.5,3.466666666666667,15.4
2020,Eifel,Daniil Kvyat,13.0,15.0,0.0,11.0,0.2,11.166666666666666,3.466666666666667,11.0
2020,Emilia Romagna,Lewis Hamilton,2.0,1.0,26.0,2.0,20.4,1.0,1.3768115942028984,2.0
2020,Emilia Romagna,Valtteri Bottas,1.0,2.0,18.0,3.2,16.0,3.8333333333333335,1.3768115942028984,3.2
2020,Emilia Romagna,Daniel Ricciardo,5.0,3.0,15.0,7.0,8.2,4.0,1.3768115942028984,7.0
2020,Emilia Romagna,Daniil Kvyat,8.0,4.0,12.0,12.0,0.0,13.0,1.3768115942028984,12.0
2020,Emilia Romagna,Charles Leclerc,7.0,5.0,10.0,9.2,5.0,9.833333333333334,1.3768115942028984,9.2
2020,Emilia Romagna,Sergio Perez,11.0,6.0,8.0,9.6,4.4,8.333333333333334,1.3768115942028984,9.6
2020,Emilia Romagna,Carlos Sainz,10.0,7.0,6.0,6.8,7.6,5.0,1.3768115942028984,6.8
2020,Emilia Romagna,Lando Norris,9.0,8.0,4.0,5.6,9.2,5.333333333333333,1.3768115942028984,5.6
2020,Emilia Romagna,Kimi Raikkönen,18.0,9.0,2.0,13.2,0.0,12.5,1.3768115942028984,13.2
2020,Emilia Romagna,Antonio Giovinazzi,20.0,10.0,1.0,13.6,0.6,11.833333333333334,1.3768115942028984,13.6
2020,Emilia Romagna,Nicholas Latifi,19.0,11.0,0.0,14.4,0.0,14.666666666666666,1.3768115942028984,14.4
2020,Emilia Romagna,Sebastian Vettel,14.0,12.0,0.0,12.2,0.2,12.0,1.3768115942028984,12.2
2020,Emilia Romagna,Lance Stroll,15.0,13.0,0.0,10.2,2.2,8.833333333333334,1.3768115942028984,10.2
2020,Emilia Romagna,Romain Grosjean,16.0,14.0,0.0,13.0,0.6,12.166666666666666,1.3768115942028984,13.0
2020,Emilia Romagna,Alexander Albon,6.0,15.0,0.0,6.2,9.0,6.166666666666667,1.3768115942028984,6.2
2020,Great Britain,Lewis Hamilton,1.0,1.0,25.0,1.6,22.6,1.0,1.1450381679389312,1.5
2020,Great Britain,Max Verstappen,3.0,2.0,19.0,1.8,20.6,2.3333333333333335,1.1450381679389312,10.0
2020,Great Britain,Charles Leclerc,4.0,3.0,15.0,7.6,7.0,7.166666666666667,1.1450381679389312,3.0
2020,Great Britain,Daniel Ricciardo,8.0,4.0,12.0,4.8,11.2,3.1666666666666665,1.1450381679389312,6.0
2020,Great Britain,Lando Norris,5.0,5.0,10.0,5.4,9.6,7.0,1.1450381679389312,11.0
2020,Great Britain,Esteban Ocon,9.0,6.0,8.0,7.8,4.4,6.833333333333333,1.1450381679389312,7.0
2020,Great Britain,Pierre Gasly,11.0,7.0,6.0,7.0,6.0,6.666666666666667,1.1450381679389312,8.5
2020,Great Britain,Alexander Albon,12.0,8.0,4.0,8.2,7.0,10.0,1.1450381679389312,12.0
2020,Great Britain,Lance Stroll,6.0,9.0,2.0,10.2,2.2,11.166666666666666,1.1450381679389312,12.5
2020,Great Britain,Sebastian Vettel,10.0,10.0,1.0,11.8,0.2,11.833333333333334,1.1450381679389312,8.5
2020,Great Britain,Valtteri Bottas,2.0,11.0,0.0,3.0,16.6,3.0,1.1450381679389312,3.0
2020,Great Britain,George Russell,20.0,12.0,0.0,15.8,0.0,14.0,1.1450381679389312,14.0
2020,Great Britain,Carlos Sainz,7.0,13.0,0.0,5.6,8.8,6.0,1.1450381679389312,6.0
2020,Great Britain,Antonio Giovinazzi,15.0,14.0,0.0,12.2,0.8,11.0,1.1450381679389312,12.2
2020,Great Britain,Nicholas Latifi,18.0,15.0,0.0,13.2,0.0,12.833333333333334,1.1450381679389312,13.2
2020,Great Britain,Romain Grosjean,17.0,16.0,0.0,13.8,0.4,12.5,1.1450381679389312,13.8
2020,Great Britain,Kimi Raikkönen,16.0,17.0,0.0,12.0,0.4,10.5,1.1450381679389312,5.5
2020,Hungary,Lewis Hamilton,1.0,1.0,26.0,1.0,25.2,1.0,0.8333333333333334,1.0
2020,Hungary,Max Verstappen,7.0,2.0,18.0,2.0,19.4,2.1666666666666665,0.8333333333333334,2.0
2020,Hungary,Valtteri Bottas,2.0,3.0,15.0,4.8,13.0,6.5,0.8333333333333334,6.5
2020,Hungary,Lance Stroll,3.0,4.0,12.0,9.4,2.6,10.333333333333334,0.8333333333333334,17.0
2020,Hungary,Alexander Albon,13.0,5.0,10.0,9.0,5.4,10.0,0.8333333333333334,10.0
2020,Hungary,Sebastian Vettel,5.0,6.0,8.0,11.8,0.2,10.833333333333334,0.8333333333333334,2.5
2020,Hungary,Sergio Perez,4.0,7.0,6.0,8.8,5.8,6.0,0.8333333333333334,12.5
2020,Hungary,Daniel Ricciardo,11.0,8.0,4.0,4.2,12.2,3.5,0.8333333333333334,9.0
2020,Hungary,Carlos Sainz,9.0,9.0,2.0,7.0,7.2,9.666666666666666,0.8333333333333334,7.0
2020,Hungary,Kevin Magnussen,16.0,10.0,1.0,16.6,0.0,15.0,0.8333333333333334,10.0
2020,Hungary,Charles Leclerc,6.0,11.0,0.0,7.8,6.4,4.333333333333333,0.8333333333333334,4.0
2020,Hungary,Daniil Kvyat,17.0,12.0,0.0,10.6,2.4,8.833333333333334,0.8333333333333334,15.0
2020,Hungary,Lando Norris,8.0,13.0,0.0,5.4,9.6,6.333333333333333,0.8333333333333334,9.0
2020,Hungary,Esteban Ocon,14.0,14.0,0.0,7.4,5.2,6.166666666666667,0.8333333333333334,13.0
2020,Hungary,Kimi Raikkönen,20.0,15.0,0.0,13.0,0.4,13.5,0.8333333333333334,5.0
2020,Hungary,Romain Grosjean,18.0,16.0,0.0,14.0,0.4,14.166666666666666,0.8333333333333334,10.0
2020,Hungary,Antonio Giovinazzi,19.0,17.0,0.0,11.8,0.8,12.0,0.8333333333333334,18.0
2020,Hungary,George Russell,12.0,18.0,0.0,14.8,0.0,12.5,0.8333333333333334,16.0
2020,Hungary,Nicholas Latifi,15.0,19.0,0.0,14.0,0.0,13.5,0.8333333333333334,14.0
2020,Italy,Pierre Gasly,1.0,1.0,25.0,6.8,6.4,6.833333333333333,1.2592592592592593,12.5
2020,Italy,Carlos Sainz,3.0,2.0,18.0,7.8,5.6,10.0,1.2592592592592593,8.0
2020,Italy,Lance Stroll,8.0,3.0,15.0,9.0,3.4,7.166666666666667,1.2592592592592593,10.5
2020,Italy,Lando Norris,6.0,4.0,12.0,7.4,6.4,9.5,1.2592592592592593,10.0
2020,Italy,Valtteri Bottas,2.0,5.0,10.0,5.2,11.0,5.5,1.2592592592592593,2.5
2020,Italy,Daniel Ricciardo,7.0,6.0,8.0,4.4,11.8,5.833333333333333,1.2592592592592593,4.0
2020,Italy,Lewis Hamilton,1.0,7.0,7.0,1.0,25.4,1.0,1.2592592592592593,2.0
2020,Italy,Esteban Ocon,12.0,8.0,4.0,8.4,4.8,9.833333333333334,1.2592592592592593,6.0
2020,Italy,Daniil Kvyat,11.0,9.0,2.0,10.6,2.4,9.833333333333334,1.2592592592592593,10.6
2020,Italy,Sergio Perez,4.0,10.0,1.0,9.0,5.4,6.166666666666667,1.2592592592592593,7.0
2020,Italy,Nicholas Latifi,20.0,11.0,0.0,15.0,0.0,16.333333333333332,1.2592592592592593,15.0
2020,Italy,Romain Grosjean,16.0,12.0,0.0,14.0,0.4,15.666666666666666,1.2592592592592593,16.0
2020,Italy,Kimi Raikkönen,14.0,13.0,0.0,13.0,0.4,14.666666666666666,1.2592592592592593,8.5
2020,Italy,George Russell,19.0,14.0,0.0,15.0,0.0,15.0,1.2592592592592593,14.0
2020,Italy,Alexander Albon,9.0,15.0,0.0,7.4,7.4,7.666666666666667,1.2592592592592593,6.0
2020,Italy,Antonio Giovinazzi,18.0,16.0,0.0,13.4,0.4,14.833333333333334,1.2592592592592593,9.0
2020,Portugal,Lewis Hamilton,1.0,1.0,26.0,2.2,21.8,4.0,0.34210526315789475,2.2
2020,Portugal,Valtteri Bottas,2.0,2.0,18.0,4.6,12.2,5.333333333333333,0.34210526315789475,4.6
2020,Portugal,Max Verstappen,3.0,3.0,15.0,2.2,18.0,2.0,0.34210526315789475,2.2
